filename,sr,duration_sec,nama,target,0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram mode,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance
07-11-2025 13.06(10).mp3,48000,1.488,azhari,buka,280.4021353684931,188.4449336724538,14284.0,57139.0,-0.01639801636338234,0.010690828785300255,1.400089605734767e-05,2.800179211469534e-05,4.2002688172043014e-05,5.600358422939068e-05,7.000448028673835e-05,8.400537634408603e-05,9.80062724014337e-05,0.00011200716845878136,0.00012600806451612903,0.0001400089605734767,0.98977207561993,-0.00659715831279753,0.016951463650912046,10.70375397786462,0.5195881724357605,-1.7264283400311827e-05,0.031769500579327516,-0.00015723965043434873,0.008370436924451496,-0.28992772102355957,0.8095158934593201,0.06265685239104021,1.7337852857711018,0.06265685001256543,0.003925880853497122
07-11-2025 13.06(11).mp3,48000,1.464,azhari,buka,423.99333940069204,289.61705812117685,0.0,0.0,0.0,0.0,1.4230418943533698e-05,2.8460837887067395e-05,4.269125683060109e-05,5.692167577413479e-05,7.11520947176685e-05,8.538251366120219e-05,9.961293260473589e-05,0.00011384335154826958,0.00012807377049180329,0.000142304189435337,0.9886005417994714,0.050886377692222595,0.013415897265076637,11.986975717818046,0.6175254583358765,-8.70065900598236e-05,0.03689024573938557,-0.00035459213540889323,0.006331690965453163,-0.412727415561676,1.0302528738975525,0.07767626953542324,2.013948536306957,0.07767622080658279,0.006033595278793006
07-11-2025 13.06(12).mp3,48000,1.608,azhari,buka,332.4220824618329,206.7328292262283,15436.0,61747.0,-0.011526442132890224,0.006302263587713242,1.2956053067993367e-05,2.5912106135986734e-05,3.88681592039801e-05,5.182421227197347e-05,6.478026533996684e-05,7.77363184079602e-05,9.069237147595356e-05,0.00010364842454394693,0.0001166044776119403,0.00012956053067993367,0.9905989845971742,-0.044520744681358304,0.010783901903778315,14.892301812298268,0.6092185378074646,-4.23199574998719e-05,0.029766916895675368,-0.000160772236995399,0.0053419743198901415,-0.3965342044830322,1.0057527422904968,0.06562680962341819,2.1059793727057774,0.06562679597824025,0.0043068763503695704
07-11-2025 13.06(2).mp3,48000,1.632,azhari,buka,359.424682612658,220.23852384512136,15667.0,62668.0,-0.011784417554736137,0.0057770186103880405,1.2765522875816994e-05,2.5531045751633988e-05,3.829656862745098e-05,5.1062091503267975e-05,6.382761437908497e-05,7.659313725490196e-05,8.935866013071895e-05,0.00010212418300653595,0.00011488970588235294,0.00012765522875816994,0.9907556943261696,0.008587045967578893,0.00954235321842134,14.267689395495932,0.5843155980110168,-3.497403519060659e-05,0.030721241483527666,-9.711291204439476e-05,0.004588647461787332,-0.4624635875225067,1.0467791855335236,0.0677365780655116,1.8176001896750364,0.06773656903654045,0.00458824278484201
07-11-2025 13.06(3).mp3,48000,1.536,azhari,buka,334.34948212693746,217.67839654526833,14745.0,58982.0,-0.01994948834180832,0.012161072343587875,1.3563368055555555e-05,2.712673611111111e-05,4.0690104166666664e-05,5.425347222222222e-05,6.781684027777778e-05,8.138020833333333e-05,9.494357638888889e-05,0.00010850694444444444,0.0001220703125,0.00013563368055555556,0.9901063441434598,0.021632733941078203,0.02098432113416493,14.635431848506599,0.5631021857261658,-1.0956174946191428e-05,0.03289690335447312,-8.14315390016418e-05,0.0101560577750206,-0.2699277400970459,0.8330299258232117,0.06734170390829183,2.3131999760378332,0.06734170301703304,0.004534904965234277
07-11-2025 13.06(4).mp3,48000,1.512,azhari,buka,378.06737000562373,250.04800220833536,14515.0,58060.0,-0.016787633299827576,0.008405267260968685,1.3778659611992945e-05,2.755731922398589e-05,4.1335978835978834e-05,5.511463844797178e-05,6.889329805996472e-05,8.267195767195767e-05,9.645061728395061e-05,0.00011022927689594356,0.0001240079365079365,0.00013778659611992945,0.989941986581561,-0.047460773587226834,0.013898936798796058,12.718626381106011,0.631658673286438,-7.333021025650058e-06,0.03477049120901728,-0.00019601869280450046,0.006666471948847175,-0.4131404757499695,1.0447991490364075,0.07217521459413113,1.920523437754521,0.07217521422161269,0.005209261547935683
07-11-2025 13.06(5).mp3,48000,1.44,azhari,buka,475.37133633232725,330.12375966017606,0.0,0.0,0.0,0.0,1.4467592592592593e-05,2.8935185185185186e-05,4.340277777777778e-05,5.787037037037037e-05,7.233796296296296e-05,8.680555555555556e-05,0.00010127314814814815,0.00011574074074074075,0.00013020833333333333,0.00014467592592592592,0.9884041590479539,-0.033440385758876784,0.017855213722214103,10.825217825954654,0.641953706741333,-7.17830840675749e-05,0.04114032472977039,-9.111600229516625e-05,0.008819577342364937,-0.3971141278743744,1.0390678346157074,0.08293056628440698,1.8422286698217867,0.08293053521738093,0.00687747367144126
07-11-2025 13.06(6).mp3,48000,1.704,azhari,buka,463.68657333872585,272.11986062352634,0.0,0.0,0.0,0.0,1.2226134585289515e-05,2.445226917057903e-05,3.6678403755868545e-05,4.890453834115806e-05,6.113067292644758e-05,7.335680751173709e-05,8.55829420970266e-05,9.780907668231612e-05,0.00011003521126760564,0.00012226134585289515,0.9903195533383042,-0.04646137803792952,0.01191991101950407,11.100425534434395,0.6150991320610046,-8.123276716079284e-05,0.034853496352061614,-0.0001763399995979853,0.005861065692442935,-0.4026862680912018,1.0177854001522064,0.07529338915888287,1.8750257743463787,0.07529334533853917,0.0056690878522685185
07-11-2025 13.06(7).mp3,48000,1.368,azhari,buka,427.20051013074675,312.285830471892,13132.0,52531.0,-0.027547631412744522,0.011839697137475014,1.5229044834307991e-05,3.0458089668615983e-05,4.5687134502923974e-05,6.0916179337231965e-05,7.614522417153996e-05,9.137426900584795e-05,0.00010660331384015594,0.00012183235867446393,0.00013706140350877192,0.00015229044834307991,0.9887905574844065,0.00212757587432863,0.020583037985488772,10.822348905960736,0.6432985067367554,-0.0001274913252466833,0.04122621096827986,-0.00020744257199112326,0.009875037489109673,-0.3431183099746704,0.9864168167114258,0.08065888495398624,1.9522335961981105,0.08065878419603395,0.006505839467982375
07-11-2025 13.06(8).mp3,48000,1.488,azhari,buka,475.5099870726873,319.5676375885778,14284.0,57139.0,-0.02037160098552704,0.009423336014151573,1.400089605734767e-05,2.800179211469534e-05,4.2002688172043014e-05,5.600358422939068e-05,7.000448028673835e-05,8.400537634408603e-05,9.80062724014337e-05,0.00011200716845878136,0.00012600806451612903,0.0001400089605734767,0.989771420136059,-0.039412000775337186,0.014864916913211346,9.723219179595604,0.6483370661735535,-7.075845340408361e-05,0.04040521635703888,-8.443395563517697e-05,0.007093206746503711,-0.4097384214401245,1.058075487613678,0.08159390849343735,1.6251280158613948,0.08159387781247254,0.006657560896476699
07-11-2025 13.06(9).mp3,48000,1.44,azhari,buka,336.7890992119675,233.88470264579118,13824.0,55296.0,-0.01590237393975258,0.0086639653891325,1.4467592592592593e-05,2.8935185185185186e-05,4.340277777777778e-05,5.787037037037037e-05,7.233796296296296e-05,8.680555555555556e-05,0.00010127314814814815,0.00011574074074074075,0.00013020833333333333,0.00014467592592592592,0.9894018459662531,-0.008169688284397125,0.015562736662104726,11.494332291190037,0.572325587272644,-5.851602180041579e-05,0.03405173258177145,-7.555980118922889e-05,0.007584637030959129,-0.3207440674304962,0.8930696547031403,0.06980349186842297,1.8278856393539011,0.06980346734153099,0.004872524052900184
07-11-2025 13.06.mp3,48000,1.488,azhari,buka,320.37117778528216,215.30622535728747,14284.0,57139.0,-0.017004918307065964,0.011519204825162888,1.400089605734767e-05,2.800179211469534e-05,4.2002688172043014e-05,5.600358422939068e-05,7.000448028673835e-05,8.400537634408603e-05,9.80062724014337e-05,0.00011200716845878136,0.00012600806451612903,0.0001400089605734767,0.9897686023401683,0.006027729809284177,0.019040994346141815,10.664780676747407,0.5747578740119934,4.246727381168702e-07,0.03391445996430014,-0.000278594990959391,0.009393122978508472,-0.3002115786075592,0.8749694526195526,0.06697375276884061,1.7278836681191923,0.06697375276749422,0.00448548355976144
07-11-2025 13.07(10).mp3,48000,1.488,azhari,buka,340.88230929012,229.09078092387273,14284.0,57139.0,-0.015300716273486614,0.008510224521160126,1.400089605734767e-05,2.800179211469534e-05,4.2002688172043014e-05,5.600358422939068e-05,7.000448028673835e-05,8.400537634408603e-05,9.80062724014337e-05,0.00011200716845878136,0.00012600806451612903,0.0001400089605734767,0.9897738122598109,-0.003301131725311296,0.014096587197855115,11.717718051489653,0.587390124797821,-3.254924766967693e-05,0.033677812063896376,-3.99131968151778e-05,0.0067888787016272545,-0.3213656544685364,0.9087557792663574,0.06908442501866546,1.8711135110270438,0.06908441735084755,0.004772656720706086
07-11-2025 13.07(11).mp3,48000,1.704,azhari,buka,412.3840095053419,242.01235412522664,16358.0,65433.0,-0.009249458089470863,0.005636140238493681,1.2226134585289515e-05,2.445226917057903e-05,3.6678403755868545e-05,4.890453834115806e-05,6.113067292644758e-05,7.335680751173709e-05,8.55829420970266e-05,9.780907668231612e-05,0.00011003521126760564,0.00012226134585289515,0.9911681024300633,0.029553435742855072,0.009538727346807718,9.996153656382667,0.5800203084945679,-2.9898947740518955e-05,0.032667680827663664,-3.450147596595343e-05,0.004658169345930219,-0.42082855105400085,1.0008488595485687,0.07100607298698908,1.213725407183892,0.0710060666921253,0.0050418615070865445
07-11-2025 13.07(12).mp3,48000,1.368,azhari,buka,337.4740384974343,246.69530554310413,0.0,0.0,0.0,0.0,1.5229044834307991e-05,3.0458089668615983e-05,4.5687134502923974e-05,6.0916179337231965e-05,7.614522417153996e-05,9.137426900584795e-05,0.00010660331384015594,0.00012183235867446393,0.00013706140350877192,0.00015229044834307991,0.9833731603552721,-0.003099605441093445,0.017417735420167446,7.358968656920906,0.4704209566116333,-6.0297157213859365e-05,0.0371513402609203,-9.09487425815314e-06,0.008331444158102386,-0.3905255198478699,0.8609464764595032,0.07168965938468677,1.1952928200379513,0.07168963402713979,0.00513940362694524
07-11-2025 13.07(13).mp3,48000,1.296,azhari,buka,242.6707618330639,187.24896825095354,12441.0,49766.0,-0.019536830484867096,0.007083240896463394,1.6075102880658438e-05,3.2150205761316875e-05,4.8225308641975306e-05,6.430041152263375e-05,8.037551440329218e-05,9.645061728395061e-05,0.00011252572016460906,0.0001286008230452675,0.00014467592592592592,0.00016075102880658436,0.9881260055488278,-0.01373627632856371,0.012439405312761664,9.049703886908393,0.46092426776885986,-5.611436711647781e-05,0.03127865618899204,-0.00012678350321948528,0.005768700502812862,-0.2693227231502533,0.7302469909191132,0.0624576453494227,1.6142684523354074,0.062457620141757444,0.0039009543137720655
07-11-2025 13.07(2).mp3,48000,1.44,azhari,buka,311.87187483130026,216.58082425819836,0.0,0.0,0.0,0.0,1.4467592592592593e-05,2.8935185185185186e-05,4.340277777777778e-05,5.787037037037037e-05,7.233796296296296e-05,8.680555555555556e-05,0.00010127314814814815,0.00011574074074074075,0.00013020833333333333,0.00014467592592592592,0.9883915603902739,-0.0030597150325775146,0.01590418559499085,11.944112673875608,0.5331363081932068,-1.4374964087476184e-05,0.03263079845331118,-0.00017674599075689912,0.007628579391166568,-0.29178065061569214,0.8249169588088989,0.06717168470529293,1.9977710719922357,0.06717168316714783,0.004512035019507691
07-11-2025 13.07(3).mp3,48000,1.488,azhari,buka,446.07583905810435,299.78634718212635,14284.0,57139.0,-0.02196389064192772,0.01160022709518671,1.400089605734767e-05,2.800179211469534e-05,4.2002688172043014e-05,5.600358422939068e-05,7.000448028673835e-05,8.400537634408603e-05,9.80062724014337e-05,0.00011200716845878136,0.00012600806451612903,0.0001400089605734767,0.98977207561993,0.04451046288013458,0.020407323958352208,10.2434313705881,0.6553863883018494,-1.3038493928048863e-05,0.03983769708855167,-0.0002623716718517244,0.009764423652086407,-0.4552971124649048,1.1106835007667542,0.07902823202088395,1.2967772595267464,0.07902823094530424,0.006245461286344343
07-11-2025 13.07(4).mp3,48000,1.344,azhari,buka,520.8176160395956,387.5191141030303,12902.0,51609.0,-0.02155727706849575,0.010452134534716606,1.5500992063492063e-05,3.1001984126984125e-05,4.650297619047619e-05,6.200396825396825e-05,7.750496031746031e-05,9.300595238095238e-05,0.00010850694444444444,0.0001240079365079365,0.00013950892857142856,0.00015500992063492063,0.9885876769171884,-0.03201171606779102,0.0176435912726447,9.998521026230764,0.6349381804466248,1.13404373856093e-05,0.043780681971149066,-7.272463335539214e-05,0.008457045536488295,-0.39113858342170715,1.026076763868332,0.08985093061708725,1.8407325071117802,0.08985092990142678,0.008073189604151109
07-11-2025 13.07(5).mp3,48000,1.44,azhari,buka,339.15868881609475,235.53027478945802,0.0,0.0,0.0,0.0,1.4467592592592593e-05,2.8935185185185186e-05,4.340277777777778e-05,5.787037037037037e-05,7.233796296296296e-05,8.680555555555556e-05,0.00010127314814814815,0.00011574074074074075,0.00013020833333333333,0.00014467592592592592,0.9883987596232338,0.011225718259811418,0.016268474981188774,13.383659657896068,0.6114131212234497,-3.5775799601796216e-05,0.03332247105106988,-0.00010210570326307788,0.00789607223123312,-0.3119521141052246,0.9233652353286743,0.07004862406949296,2.1630758393562535,0.07004861493363956,0.004906808454121312
07-11-2025 13.07(6).mp3,48000,1.536,azhari,buka,358.90752923869104,233.66692532528342,14745.0,58982.0,-0.017806313931941986,0.008117091841995716,1.3563368055555555e-05,2.712673611111111e-05,4.0690104166666664e-05,5.425347222222222e-05,6.781684027777778e-05,8.138020833333333e-05,9.494357638888889e-05,0.00010850694444444444,0.0001220703125,0.00013563368055555556,0.9901348634169781,-0.028236380219459567,0.01274163427297026,10.839383111284883,0.5377336144447327,4.854359492376505e-06,0.03398838040132226,-0.00016021457850001752,0.006050304131349549,-0.3329894542694092,0.8707230687141418,0.06977101774357626,1.844255364400261,0.0697710175747038,0.004867994893409627
07-11-2025 13.07(7).mp3,48000,1.344,azhari,buka,341.7015141591307,254.24613910245185,12902.0,51609.0,-0.022378573194146156,0.009561069309711456,1.5500992063492063e-05,3.1001984126984125e-05,4.650297619047619e-05,6.200396825396825e-05,7.750496031746031e-05,9.300595238095238e-05,0.00010850694444444444,0.0001240079365079365,0.00013950892857142856,0.00015500992063492063,0.9885857365378327,-0.03502607345581055,0.014273896114900708,11.992181663976247,0.5825408697128296,3.399451684424335e-05,0.03643568513890037,-3.119165194220841e-05,0.0069385455281008035,-0.5403081178665161,1.1228489875793457,0.07277851646649515,1.3058346063349064,0.07277850852715195,0.00529671130343673
07-11-2025 13.07(8).mp3,48000,1.488,azhari,buka,374.21887515074195,251.49470068795225,14284.0,57139.0,-0.015505787916481495,0.009533504955470562,1.400089605734767e-05,2.800179211469534e-05,4.2002688172043014e-05,5.600358422939068e-05,7.000448028673835e-05,8.400537634408603e-05,9.80062724014337e-05,0.00011200716845878136,0.00012600806451612903,0.0001400089605734767,0.9897772855395727,-0.02205679118633269,0.014543874422088265,8.987994092679427,0.550133228302002,5.8176655124849545e-05,0.03575988281226175,-0.00010252161519019864,0.007155612107453635,-0.49021226167678833,1.0403454899787903,0.0723836968777024,1.1630291663316974,0.07238367349865509,0.005239396189159902
07-11-2025 13.07(9).mp3,48000,1.368,azhari,buka,267.5151628503897,195.55499774330605,13132.0,52531.0,-0.017826393246650696,0.011631999164819717,1.5229044834307991e-05,3.0458089668615983e-05,4.5687134502923974e-05,6.0916179337231965e-05,7.614522417153996e-05,9.137426900584795e-05,0.00010660331384015594,0.00012183235867446393,0.00013706140350877192,0.00015229044834307991,0.9887962673716305,-0.01853048950433729,0.017311850329861045,9.66863798050684,0.4813249111175537,-5.4970232763250315e-05,0.0322403809887292,-8.159134813467972e-05,0.008618501015007496,-0.2876833975315094,0.7690083086490631,0.06382789679212209,1.5180295133421933,0.0638278731212258,0.004073997387179298
07-11-2025 13.07.mp3,48000,1.488,azhari,buka,295.52979504090473,198.6115139655773,14284.0,57139.0,-0.014097914099693298,0.008894747123122215,1.400089605734767e-05,2.800179211469534e-05,4.2002688172043014e-05,5.600358422939068e-05,7.000448028673835e-05,8.400537634408603e-05,9.80062724014337e-05,0.00011200716845878136,0.00012600806451612903,0.0001400089605734767,0.98977207561993,-0.03278094232082365,0.01349478808697313,9.808709511325404,0.504838228225708,-7.884807476863703e-06,0.03148790051466859,-0.00011832559539470822,0.006710463072522543,-0.32226818799972534,0.8271064162254333,0.06432481591281057,1.3913045509298283,0.06432481542955859,0.004137681880046778
07-11-2025 13.08(10).mp3,48000,1.632,azhari,buka,214.00072783906325,131.1295708977473,15667.0,62668.0,-0.008463622070848942,0.00377344386652112,1.2765522875816994e-05,2.5531045751633988e-05,3.829656862745098e-05,5.1062091503267975e-05,6.382761437908497e-05,7.659313725490196e-05,8.935866013071895e-05,0.00010212418300653595,0.00011488970588235294,0.00012765522875816994,0.9907698281719013,-0.02463328540325163,0.005618847848381847,11.585974577017522,0.45159679651260376,-4.387837601187577e-05,0.024154161410530842,-3.398234548512846e-05,0.002713673165999353,-0.28106486797332764,0.7326616644859314,0.052266922490912436,1.558883904878505,0.05226690407283722,0.0027318292613591677
07-11-2025 13.08(2).mp3,48000,1.368,azhari,buka,408.3739432496666,298.52351059171826,13132.0,52531.0,-0.03498572111129761,0.01513590756803751,1.5229044834307991e-05,3.0458089668615983e-05,4.5687134502923974e-05,6.0916179337231965e-05,7.614522417153996e-05,9.137426900584795e-05,0.00010660331384015594,0.00012183235867446393,0.00013706140350877192,0.00015229044834307991,0.988798170667372,-0.043847911059856415,0.026692875660955906,7.4053454607888725,0.5503486394882202,-0.00012844929533941307,0.04319106983325548,-0.0003965136274928227,0.012098692823201418,-0.36379989981651306,0.9141485393047333,0.07886155648294244,1.2634817494826638,0.0788614518740991,0.006219128591690847
07-11-2025 13.08(3).mp3,48000,1.776,azhari,buka,390.8917171464509,220.0992694526452,17049.0,68198.0,-0.013011671602725983,0.009766893461346626,1.173048048048048e-05,2.346096096096096e-05,3.519144144144144e-05,4.692192192192192e-05,5.86524024024024e-05,7.038288288288288e-05,8.211336336336337e-05,9.384384384384384e-05,0.00010557432432432433,0.0001173048048048048,0.9915513118816497,0.023414741456508625,0.015180853195488453,12.189612991958258,0.5785027742385864,-3.692404195877499e-05,0.03229590947717207,-0.00014458043006015942,0.007502437802031636,-0.43074819445610046,1.009250968694687,0.06771519517780289,1.545263959728239,0.06771518511074945,0.004585346294583064
07-11-2025 13.08(4).mp3,48000,1.44,azhari,buka,478.0063609661717,331.9536643524392,0.0,0.0,0.0,0.0,1.4467592592592593e-05,2.8935185185185186e-05,4.340277777777778e-05,5.787037037037037e-05,7.233796296296296e-05,8.680555555555556e-05,0.00010127314814814815,0.00011574074074074075,0.00013020833333333333,0.00014467592592592592,0.9884023592397138,-0.024465066194534313,0.029805150348693132,5.056621059000891,0.5017766952514648,-5.4832876154619104e-05,0.046736386974978006,-9.106511988932198e-09,0.01472488671723493,-0.4550265073776245,0.9568032026290894,0.08316009431888786,0.5745974130666273,0.08316007624143944,0.00691559828048202
07-11-2025 13.08(5).mp3,48000,1.56,azhari,buka,387.4515580478592,248.36970026706072,14976.0,59904.0,-0.01852036640048027,0.011728347279131413,1.3354700854700855e-05,2.670940170940171e-05,4.0064102564102564e-05,5.341880341880342e-05,6.677350427350428e-05,8.012820512820513e-05,9.348290598290599e-05,0.00010683760683760684,0.0001201923076923077,0.00013354700854700856,0.990265412881188,0.034715944528579706,0.019206608645617962,10.924292495630965,0.5698689222335815,4.5805563341914864e-05,0.03557050803451201,-0.00022322888253256679,0.009489112999290228,-0.4031364917755127,0.9730054140090942,0.07193260493974149,1.7317157680930446,0.0719325903556051,0.005174297555267292
07-11-2025 13.08(6).mp3,48000,1.416,azhari,buka,364.50733884288275,257.42422446861525,13593.0,54374.0,-0.02317526750266552,0.014240989461541176,1.4712806026365348e-05,2.9425612052730696e-05,4.4138418079096045e-05,5.885122410546139e-05,7.356403013182674e-05,8.827683615819209e-05,0.00010298964218455744,0.00011770244821092278,0.00013241525423728814,0.00014712806026365347,0.9892151016898609,-0.042439220845699344,0.019992563407868147,6.840544408052635,0.5375686287879944,-5.063854944790324e-05,0.038914675572295054,-5.302944919094443e-05,0.009708157274872065,-0.3547511398792267,0.8923197686672211,0.07323199964210975,1.2213845863427657,0.0732319821343057,0.005362923207319271
07-11-2025 13.08(7).mp3,48000,1.344,azhari,buka,351.9314706601916,261.8578318688161,12902.0,51609.0,-0.016435550525784492,0.00995710864663124,1.5500992063492063e-05,3.1001984126984125e-05,4.650297619047619e-05,6.200396825396825e-05,7.750496031746031e-05,9.300595238095238e-05,0.00010850694444444444,0.0001240079365079365,0.00013950892857142856,0.00015500992063492063,0.9885740942616971,-0.013274368643760664,0.017024923930875957,12.3578676908877,0.5989328622817993,-8.525977412339147e-05,0.03553371385794577,-0.00012113166303606704,0.008309691555041354,-0.34292441606521606,0.9418572783470154,0.07385991425392206,1.9677352613976387,0.07385986504433675,0.005455279664367638
07-11-2025 13.08(8).mp3,48000,1.728,azhari,buka,409.87374458812997,237.1983137845296,16588.0,66355.0,-0.01622404158115387,0.011092358268797398,1.2056327160493826e-05,2.4112654320987653e-05,3.616898148148148e-05,4.8225308641975306e-05,6.028163580246913e-05,7.233796296296296e-05,8.439429012345679e-05,9.645061728395061e-05,0.00010850694444444444,0.00012056327160493826,0.9913074253838535,-0.005665478110313399,0.017314874450676143,13.298416473971752,0.6410121917724609,-4.3129419903306184e-05,0.034339549684739755,-4.911463474854827e-05,0.008521629963070154,-0.353876531124115,0.9948887228965759,0.07029631540309336,1.8486100842176263,0.07029630217233564,0.00494157009910432
07-11-2025 13.08(9).mp3,48000,1.728,azhari,buka,429.7197085370189,248.68338509309896,0.0,0.0,0.0,0.0,1.2056327160493826e-05,2.4112654320987653e-05,3.616898148148148e-05,4.8225308641975306e-05,6.028163580246913e-05,7.233796296296296e-05,8.439429012345679e-05,9.645061728395061e-05,0.00010850694444444444,0.00012056327160493826,0.9870894069542139,0.03442163914442062,0.01977743674069643,9.319939656200699,0.5584048628807068,-2.230348706043601e-05,0.0368103785194279,-1.4760056501472718e-06,0.009713126346468925,-0.3942919075489044,0.9526967704296112,0.0719780618899561,1.2686790179216436,0.07197805843442026,0.005180840895988818
07-11-2025 13.08.mp3,48000,1.608,azhari,buka,343.91181552979924,213.87827818859546,15436.0,61747.0,-0.018923550844192505,0.011874184012413025,1.2956053067993367e-05,2.5912106135986734e-05,3.88681592039801e-05,5.182421227197347e-05,6.478026533996684e-05,7.77363184079602e-05,9.069237147595356e-05,0.00010364842454394693,0.0001166044776119403,0.00012956053067993367,0.9905941967029601,-0.031900222599506395,0.015449598315171897,9.537433680698115,0.5187761783599854,-2.7157931790162397e-05,0.03376990578430832,-4.099676152691245e-05,0.007298960350453854,-0.3284182846546173,0.8471944630146027,0.06675132757267098,1.501882608391761,0.0667513220480371,0.0044557389951607644
07-11-2025 12.56(2).mp3,48000,1.464,azhari,tutup,265.7928254056699,181.55505997455785,0.0,0.0,0.0,0.0,1.4230418943533698e-05,2.8460837887067395e-05,4.269125683060109e-05,5.692167577413479e-05,7.11520947176685e-05,8.538251366120219e-05,9.961293260473589e-05,0.00011384335154826958,0.00012807377049180329,0.000142304189435337,0.9885952387559156,-0.023168657720088942,0.013465510681271553,7.7957246555061435,0.36237651109695435,-3.0759306164318915e-05,0.029516222862572588,-4.541092545398695e-12,0.006613663863390684,-0.23076990246772766,0.593146413564682,0.06150075818807593,1.303741071060044,0.0615007504960165,0.003782342311573274
07-11-2025 12.56(3).mp3,48000,1.488,azhari,tutup,236.94539998880802,159.2397294913793,0.0,0.0,0.0,0.0,1.400089605734767e-05,2.800179211469534e-05,4.2002688172043014e-05,5.600358422939068e-05,7.000448028673835e-05,8.400537634408603e-05,9.80062724014337e-05,0.00011200716845878136,0.00012600806451612903,0.0001400089605734767,0.9868274653224994,0.028137430548667908,0.009378568618558347,10.005512221127036,0.36323824524879456,1.5412564981530148e-05,0.025544958789433424,-1.4298989867711498e-06,0.0046015201673412776,-0.24603596329689026,0.6092742085456848,0.05759729087821726,1.5113025540989808,0.05759728881607891,0.003317447678962809
07-11-2025 12.56(4).mp3,48000,1.512,azhari,tutup,217.6786101231735,143.969318441782,14515.0,58060.0,-0.008099354803562164,0.006361018866300583,1.3778659611992945e-05,2.755731922398589e-05,4.1335978835978834e-05,5.511463844797178e-05,6.889329805996472e-05,8.267195767195767e-05,9.645061728395061e-05,0.00011022927689594356,0.0001240079365079365,0.00013778659611992945,0.9899505197361695,0.02677811831235885,0.010025001596659422,10.62151825216634,0.37803858518600464,-4.4535750202448055e-05,0.024139561938555747,-1.665926220084657e-06,0.004981255624443293,-0.26061680912971497,0.6386553943157196,0.05476604307140447,1.375219589210946,0.05476602496316383,0.0029993174902658835
07-11-2025 12.56(5).mp3,48000,1.608,azhari,tutup,273.25588558235125,169.93745394650193,0.0,0.0,0.0,0.0,1.2956053067993367e-05,2.5912106135986734e-05,3.88681592039801e-05,5.182421227197347e-05,6.478026533996684e-05,7.77363184079602e-05,9.069237147595356e-05,0.00010364842454394693,0.0001166044776119403,0.00012956053067993367,0.9860547552402231,0.02368607372045517,0.011699627852067351,9.797343434037769,0.3728562593460083,-6.455901966135396e-06,0.02651539182907643,0.0,0.005804401123896241,-0.26199862360954285,0.6348548829555511,0.05950056936489319,1.2848649408909265,0.059500569014655634,0.003540317713067798
07-11-2025 12.56.mp3,48000,1.632,azhari,tutup,440.9003948555575,270.1630044433109,15667.0,62668.0,-0.012007813900709152,0.009887486696243286,1.2765522875816994e-05,2.5531045751633988e-05,3.829656862745098e-05,5.1062091503267975e-05,6.382761437908497e-05,7.659313725490196e-05,8.935866013071895e-05,0.00010212418300653595,0.00011488970588235294,0.00012765522875816994,0.9907431309077416,0.02027040272951125,0.015687978244386613,11.079788405297935,0.5315778255462646,-5.517646760513901e-05,0.033033133495833214,-2.029454321927915e-06,0.007769625969217486,-0.3980720341205597,0.9296498596668243,0.0750221572369481,1.375926235795681,0.07502213694665585,0.005628321032042786
07-11-2025 12.57(10).mp3,48000,1.416,azhari,tutup,283.65510966849735,200.3243524664598,13593.0,54374.0,-0.011071214452385902,0.009055858477950096,1.4712806026365348e-05,2.9425612052730696e-05,4.4138418079096045e-05,5.885122410546139e-05,7.356403013182674e-05,8.827683615819209e-05,0.00010298964218455744,0.00011770244821092278,0.00013241525423728814,0.00014712806026365347,0.9892096024553534,-0.024118869006633778,0.013686762540601194,9.531849306356206,0.4505172669887543,-7.715835117727638e-05,0.030410366810500907,-1.4449515219894238e-05,0.006785615812987089,-0.2796921730041504,0.7302094399929047,0.06460156814613707,1.2557592042768646,0.06460152206820544,0.004173356653528835
07-11-2025 12.57(11).mp3,48000,1.584,azhari,tutup,405.39089014901117,255.93195837424912,15206.0,60825.0,-0.010656312108039856,0.008797463960945606,1.3152356902356902e-05,2.6304713804713804e-05,3.945707070707071e-05,5.260942760942761e-05,6.576178451178451e-05,7.891414141414142e-05,9.206649831649832e-05,0.00010521885521885521,0.00011837121212121212,0.00013152356902356902,0.9904437756433225,0.034108661115169525,0.012692917953245342,8.993623869466928,0.4568933844566345,-3.730511637169472e-05,0.03320491484965647,-2.619669203340891e-06,0.006334751519943893,-0.3118061125278473,0.7686994969844818,0.07301948830417777,1.2340493618111104,0.07301947877472316,0.005331844280532246
